date,time,gas,selected_lag_s,row_lag,hdi_low_s,hdi_high_s,hdi_range_s,reliability_class,best_combination,edge_pinned,fallback_used,raw_covariance
2025-06-20,00:00,co2,    1.0000,      10,   -8.4000,    8.1000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,00:00,h2o,   -5.7000,     -57,  -10.0000,    6.3000,   16.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,00:00,gas4,   -3.7000,     -37,   -8.3000,    4.2000,   12.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,00:30,co2,    2.5000,      25,   -3.3000,   10.0000,   13.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,00:30,h2o,   -2.1000,     -21,   -4.8000,   10.0000,   14.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,00:30,gas4,   -1.1000,     -11,  -10.0000,    5.6000,   15.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,01:00,co2,    5.1000,      51,   -2.3000,   10.0000,   12.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,01:00,h2o,    4.2000,      42,   -9.0000,    4.2000,   13.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,01:00,gas4,   -0.5000,      -5,   -7.1000,   10.0000,   17.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,01:30,co2,    8.0000,      80,   -7.3000,    9.8000,   17.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,01:30,h2o,    7.9000,      79,   -7.1000,    9.4000,   16.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,01:30,gas4,    3.6000,      36,   -8.4000,    8.2000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,02:00,co2,   -1.2000,     -12,   -6.7000,    9.5000,   16.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,02:00,h2o,    6.3000,      63,   -4.5000,    9.6000,   14.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,02:00,gas4,   -3.7000,     -37,   -5.9000,    9.9000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,02:30,co2,    8.2000,      82,   -8.6000,    8.2000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,02:30,h2o,    0.1000,       1,   -5.0000,    8.0000,   13.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,02:30,gas4,    1.2000,      12,   -6.8000,   10.0000,   16.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,03:00,co2,    0.9000,       9,   -1.2000,    8.9000,   10.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,03:00,h2o,    1.8000,      18,   -7.7000,    7.3000,   15.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,03:00,gas4,    0.7000,       7,   -6.4000,   10.0000,   16.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,03:30,co2,    6.8000,      68,   -4.6000,    7.1000,   11.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,03:30,h2o,    1.0000,      10,   -2.2000,   10.0000,   12.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,03:30,gas4,    0.2000,       2,   -5.7000,   10.0000,   15.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,04:00,co2,    2.0000,      20,   -3.0000,    7.2000,   10.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,04:00,h2o,    1.1000,      11,   -1.3000,    9.0000,   10.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,04:00,gas4,    3.4000,      34,   -7.5000,   10.0000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,04:30,co2,   -0.7000,      -7,   -6.3000,    1.7000,    8.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,04:30,h2o,   -1.3000,     -13,   -8.2000,    7.7000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,04:30,gas4,   -2.4000,     -24,   -7.7000,   10.0000,   17.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,05:00,co2,    5.7000,      57,   -7.7000,   10.0000,   17.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,05:00,h2o,    2.1000,      21,   -7.5000,    5.9000,   13.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,05:00,gas4,   -2.3000,     -23,   -8.3000,    6.5000,   14.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,05:30,co2,    2.9000,      29,   -4.1000,   10.0000,   14.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,05:30,h2o,    2.8000,      28,   -7.5000,    6.5000,   14.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,05:30,gas4,    0.3000,       3,   -6.6000,   10.0000,   16.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,06:00,co2,    0.8000,       8,  -10.0000,    4.9000,   14.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,06:00,h2o,    4.0000,      40,  -10.0000,    7.7000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,06:00,gas4,    0.1000,       1,  -10.0000,    6.1000,   16.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,06:30,co2,    8.0000,      80,   -3.8000,   10.0000,   13.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,06:30,h2o,    7.7000,      77,   -2.9000,    7.9000,   10.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,06:30,gas4,    2.8000,      28,  -10.0000,    8.3000,   18.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,07:00,co2,   -2.3000,     -23,   -6.9000,   10.0000,   16.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,07:00,h2o,    7.8000,      78,   -7.3000,    8.5000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,07:00,gas4,   -0.2000,      -2,  -10.0000,    7.2000,   17.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,07:30,co2,    7.1000,      71,   -5.4000,    7.1000,   12.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,07:30,h2o,    0.0000,       0,   -2.4000,    3.4000,    5.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,07:30,gas4,   -1.1000,     -11,   -6.2000,    7.2000,   13.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,08:00,co2,    0.0000,       0,   -7.7000,    9.5000,   17.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,08:00,h2o,    3.8000,      38,   -9.9000,    6.6000,   16.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,08:00,gas4,   -1.4000,     -14,   -7.2000,    8.4000,   15.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,08:30,co2,    5.0000,      50,   -5.6000,    8.2000,   13.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,08:30,h2o,   -1.7000,     -17,  -10.0000,    5.6000,   15.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,08:30,gas4,   -0.8000,      -8,   -6.3000,    8.0000,   14.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,09:00,co2,    1.2000,      12,   -9.6000,    6.1000,   15.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,09:00,h2o,    1.6000,      16,   -9.9000,    6.9000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,09:00,gas4,   -1.4000,     -14,   -8.7000,   10.0000,   18.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,09:30,co2,    1.1000,      11,  -10.0000,    7.4000,   17.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,09:30,h2o,   -0.1000,      -1,   -8.8000,    7.2000,   16.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,09:30,gas4,    1.5000,      15,   -5.2000,   10.0000,   15.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,10:00,co2,    5.9000,      59,   -9.0000,    7.4000,   16.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,10:00,h2o,    1.6000,      16,   -5.7000,    7.8000,   13.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,10:00,gas4,   -0.3000,      -3,  -10.0000,    6.7000,   16.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,10:30,co2,    7.9000,      79,   -6.8000,   10.0000,   16.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,10:30,h2o,    5.7000,      57,   -1.7000,    9.9000,   11.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,10:30,gas4,    5.6000,      56,   -6.7000,    7.3000,   14.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,11:00,co2,    2.5000,      25,   -8.4000,    7.6000,   16.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,11:00,h2o,    3.4000,      34,   -7.7000,    8.7000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,11:00,gas4,    4.1000,      41,   -9.2000,    7.7000,   16.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,11:30,co2,    7.9000,      79,   -2.3000,    8.4000,   10.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,11:30,h2o,   -0.1000,      -1,   -3.3000,    9.2000,   12.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,11:30,gas4,   -0.2000,      -2,   -7.9000,   10.0000,   17.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,12:00,co2,    2.9000,      29,   -4.5000,    8.3000,   12.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,12:00,h2o,    3.2000,      32,   -8.4000,    7.5000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,12:00,gas4,   -4.0000,     -40,   -6.5000,   10.0000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,12:30,co2,    7.0000,      70,   -6.9000,    7.8000,   14.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,12:30,h2o,    9.5000,      95,   -4.6000,   10.0000,   14.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,12:30,gas4,   -1.2000,     -12,   -6.2000,   10.0000,   16.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,13:00,co2,    5.3000,      53,   -4.9000,    6.4000,   11.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,13:00,h2o,   -0.1000,      -1,   -6.8000,    9.1000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,13:00,gas4,    3.2000,      32,  -10.0000,    9.1000,   19.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,13:30,co2,   -2.4000,     -24,   -6.9000,    8.5000,   15.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,13:30,h2o,   -3.0000,     -30,  -10.0000,    5.4000,   15.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,13:30,gas4,   -2.0000,     -20,   -6.9000,   10.0000,   16.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,14:00,co2,    4.5000,      45,   -6.6000,    9.7000,   16.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,14:00,h2o,   -4.1000,     -41,   -7.4000,   10.0000,   17.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,14:00,gas4,    2.6000,      26,   -9.0000,    6.7000,   15.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,14:30,co2,    7.4000,      74,   -9.7000,    7.4000,   17.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,14:30,h2o,   -7.4000,     -74,   -7.6000,    8.9000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,14:30,gas4,    0.5000,       5,   -8.3000,    9.2000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,15:00,co2,   -0.8000,      -8,   -8.5000,    9.2000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,15:00,h2o,   -1.2000,     -12,   -8.7000,    8.7000,   17.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,15:00,gas4,    0.5000,       5,   -5.7000,   10.0000,   15.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,15:30,co2,   -4.1000,     -41,  -10.0000,    7.4000,   17.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,15:30,h2o,    1.9000,      19,   -4.2000,   10.0000,   14.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,15:30,gas4,    1.5000,      15,   -8.9000,    6.8000,   15.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,16:00,co2,    3.2000,      32,   -6.1000,    9.5000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,16:00,h2o,    1.2000,      12,   -6.0000,    8.6000,   14.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,16:00,gas4,   -2.4000,     -24,   -8.4000,    9.1000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,16:30,co2,   10.0000,     100,   -9.6000,   10.0000,   19.6000,edge_pinned,ct,T,T,  -9999.000000
2025-06-20,16:30,h2o,    0.2000,       2,   -7.8000,   10.0000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,16:30,gas4,    2.8000,      28,   -6.5000,    8.0000,   14.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,17:00,co2,    1.2000,      12,  -10.0000,    5.5000,   15.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,17:00,h2o,   -1.1000,     -11,   -9.6000,    6.3000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,17:00,gas4,    0.3000,       3,   -7.0000,    8.1000,   15.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,17:30,co2,    0.9000,       9,   -8.0000,    7.6000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,17:30,h2o,    9.6000,      96,    0.5000,   10.0000,    9.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,17:30,gas4,    1.4000,      14,  -10.0000,    8.1000,   18.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,18:00,co2,   -0.1000,      -1,   -8.0000,    7.3000,   15.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,18:00,h2o,   -2.8000,     -28,   -5.7000,    9.6000,   15.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,18:00,gas4,   -2.3000,     -23,   -8.0000,   10.0000,   18.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,18:30,co2,    7.3000,      73,   -3.5000,   10.0000,   13.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,18:30,h2o,   -0.1000,      -1,   -4.4000,    5.9000,   10.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,18:30,gas4,    0.9000,       9,   -5.9000,   10.0000,   15.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,19:00,co2,    3.1000,      31,   -8.1000,    5.7000,   13.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,19:00,h2o,    1.6000,      16,   -9.3000,    8.0000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,19:00,gas4,   -4.0000,     -40,  -10.0000,    6.9000,   16.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,19:30,co2,   -4.4000,     -44,   -7.1000,    4.4000,   11.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,19:30,h2o,    0.0000,       0,   -7.4000,    7.6000,   15.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,19:30,gas4,   -1.8000,     -18,   -5.4000,    9.6000,   15.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,20:00,co2,    2.7000,      27,   -6.6000,   10.0000,   16.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,20:00,h2o,   -6.1000,     -61,   -8.5000,    8.3000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,20:00,gas4,   -0.4000,      -4,   -9.1000,    7.8000,   16.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,20:30,co2,    8.6000,      86,   -9.6000,    8.6000,   18.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,20:30,h2o,    0.1000,       1,  -10.0000,    5.9000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,20:30,gas4,    0.1000,       1,   -6.7000,    9.8000,   16.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,21:00,co2,   -3.5000,     -35,   -9.4000,    4.9000,   14.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,21:00,h2o,   -0.4000,      -4,   -8.2000,    9.6000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,21:00,gas4,   -0.8000,      -8,   -9.9000,    3.1000,   13.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,21:30,co2,   -7.7000,     -77,   -9.7000,    6.5000,   16.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,21:30,h2o,   -1.4000,     -14,  -10.0000,    4.9000,   14.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,21:30,gas4,    0.5000,       5,   -5.4000,   10.0000,   15.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,22:00,co2,   -0.8000,      -8,   -8.4000,    7.7000,   16.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,22:00,h2o,    6.7000,      67,   -6.2000,    9.6000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,22:00,gas4,    0.6000,       6,   -8.9000,    7.0000,   15.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,22:30,co2,   -0.1000,      -1,   -3.4000,   10.0000,   13.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,22:30,h2o,   -0.4000,      -4,   -8.9000,    5.3000,   14.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,22:30,gas4,    4.0000,      40,   -7.3000,    7.1000,   14.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-20,23:00,co2,    0.4000,       4,   -8.2000,    8.9000,   17.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-20,23:00,h2o,  -10.0000,    -100,  -10.0000,    7.5000,   17.5000,edge_pinned,cw,T,T,  -9999.000000
2025-06-20,23:00,gas4,   -0.3000,      -3,  -10.0000,    5.5000,   15.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,23:30,co2,    1.6000,      16,   -5.4000,   10.0000,   15.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-20,23:30,h2o,    0.5000,       5,  -10.0000,    6.0000,   16.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-20,23:30,gas4,    1.8000,      18,   -7.5000,    9.8000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,00:00,co2,    1.5000,      15,   -6.7000,   10.0000,   16.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-21,00:00,h2o,    0.4000,       4,   -6.6000,    4.6000,   11.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,00:00,gas4,   -1.8000,     -18,   -6.7000,    7.5000,   14.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,00:30,co2,    0.0000,       0,   -3.6000,    5.9000,    9.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-21,00:30,h2o,    0.0000,       0,   -3.0000,   10.0000,   13.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-21,00:30,gas4,   -1.7000,     -17,  -10.0000,    7.5000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-21,01:00,co2,    4.3000,      43,   -8.3000,    9.5000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-21,01:00,h2o,    0.9000,       9,   -3.8000,    8.5000,   12.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,01:00,gas4,   -0.9000,      -9,   -7.4000,    9.9000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,01:30,co2,    2.3000,      23,   -6.3000,    6.1000,   12.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-21,01:30,h2o,    0.0000,       0,   -6.7000,    8.0000,   14.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-21,01:30,gas4,   -2.0000,     -20,  -10.0000,    6.5000,   16.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-21,02:00,co2,   -1.0000,     -10,   -6.7000,    9.9000,   16.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,02:00,h2o,    2.5000,      25,   -6.9000,   10.0000,   16.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-21,02:00,gas4,    0.4000,       4,   -9.0000,    8.1000,   17.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-21,02:30,co2,    7.2000,      72,  -10.0000,    7.4000,   17.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-21,02:30,h2o,    2.8000,      28,  -10.0000,    7.7000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,02:30,gas4,    2.1000,      21,  -10.0000,    7.8000,   17.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-21,03:00,co2,   -1.6000,     -16,   -5.1000,   10.0000,   15.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-21,03:00,h2o,    1.5000,      15,   -7.0000,    9.1000,   16.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-21,03:00,gas4,   -5.9000,     -59,   -8.4000,    8.9000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-21,03:30,co2,    7.1000,      71,    0.5000,    9.4000,    8.9000,prefiltered,tc,F,T,  -9999.000000
